message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R
2097,2023-05-12T09:21:36,HBAR,USDT,short,"[0.0508, 0.054]",0.0524,0.057,"[0.0495, 0.0485, 0.0475, 0.0465, 0.0445, 0.0425, 0.0405, 0.0385, 0.034, 0.03]","Coin: #HBAR/USDT

Short Set-Up

Leverage: 5-10x

#HBAR already Breaked down the Descending Traingle and looking Bearish.

Entry: 0.05080 - 0.05400$(Enter Partially)

Targets: 0.04950 - 0.04850 - 0.04750 - 0.04650 - 0.04450 - 0.04250 - 0.04050 - 0.03850 - 0.03400 - 0.03000$(Short - mid term)

Stoploss: 0.05700$",0.06106870229007636,0.08778625954198473,10,0.6304347826086956,0.847826086956522,1.0652173913043481,1.2826086956521745,1.717391304347827,2.152173913043478,2.586956521739131,3.021739130434783,4.0,4.8695652173913055,,,,
2099,2023-05-12T09:24:27,BNB,USDT,short,"[302.0, 320.0]",311.0,330.0,"[296.0, 290.0, 284.0, 278.0, 266.0, 254.0, 242.0, 230.0]","Coin: #BNB/USDT

Short Set-Up

Leverage: 5-10x

#BNB already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 302 - 320$(Enter Partially)

Targets: 296 - 290 - 284 - 278 - 266 - 254 - 242 - 230$(Short Term)

Stoploss: 330$",0.05787781350482315,0.06109324758842444,8,0.7894736842105263,1.105263157894737,1.4210526315789473,1.736842105263158,2.3684210526315788,3.0,3.6315789473684212,4.2631578947368425,,,,,,
2117,2023-05-14T12:06:55,FTM,USDT,long,"[0.37, 0.362]",0.366,0.355,"[0.378, 0.384, 0.39, 0.396, 0.408, 0.422, 0.44]","Coin: #FTM/USDT

Long Set-Up

Leverage: 5-10x

#FTM already Breaked out the Descending triangle and looking bullish.

Entry: 0.3700 - 0.3620$(Buy Partially)

Targets: 0.3780 - 0.3840 - 0.3900 - 0.3960 - 0.4080 - 0.4220 - 0.4400$(Short Term)

Stoploss: 0.3550$",0.02185792349726778,0.030054644808743196,7,1.0909090909090908,1.6363636363636365,2.1818181818181817,2.727272727272727,3.818181818181813,5.0909090909090855,6.727272727272722,,,,,,,
2119,2023-05-14T13:01:23,PEOPLE,USDT,short,"[0.0165, 0.018]",0.01725,0.019,"[0.0162, 0.0159, 0.0156, 0.0153, 0.0146, 0.0138, 0.0132, 0.0126, 0.0114, 0.01]","Coin: #PEOPLE/USDT

Short Set-Up

Leverage: 5-10x

#People already Breaked down the Descending Traingle and looking Bearish.

Entry: 0.01650 - 0.01800$(Enter Partially)

Targets: 0.01620 - 0.01590 - 0.01560 - 0.01530 - 0.01460 - 0.01380 - 0.01320 - 0.01260 - 0.01140 - 0.01000$(Short - Mid term)

Stoploss: 0.01900$",0.08695652173913031,0.10144927536231872,10,0.600000000000002,0.7714285714285726,0.9428571428571452,1.1142857142857168,1.5142857142857167,1.9714285714285746,2.3142857142857176,2.657142857142861,3.342857142857147,4.142857142857148,,,,
2122,2023-05-15T08:28:56,STORJ,USDT,long,"[0.309, 0.3]",0.3045,0.2959,"[0.312, 0.318, 0.324, 0.332, 0.345, 0.36]","Coin: #STORJ/USDT

Long Set-Up

Leverage: 5-10x

#STORJ already Breaked out the Traingle and looking Bullish.

Entry: 0.3090 - 0.3000$(Buy Partially)

Targets: 0.3120 - 0.3180 - 0.3240 - 0.3320 - 0.3450 - 0.3600$(Short Term)

Stoploss: 0.2959$",0.029556650246305445,0.02824302134646961,6,0.8720930232558151,1.5697674418604672,2.2674418604651194,3.1976744186046555,4.709302325581395,6.453488372093025,,,,,,,,
2131,2023-05-15T11:46:24,OCEAN,USDT,long,"[0.343, 0.34]",0.3415,0.336,"[0.35, 0.358, 0.364, 0.37, 0.385, 0.4]","Coin: #OCEAN/USDT

Long Set-Up

Leverage: 5-10x

#Ocean already Breaked out the Ascending triangle and looking bullish.

Entry: 0.3430 - 0.3400$(Buy Partially)

Targets: 0.3500 - 0.3580 - 0.3640 - 0.3700 - 0.3850 - 0.4000$(Short Term)

Stoploss: 0.3360$",0.00878477306002929,0.016105417276720366,6,1.5454545454545354,2.99999999999999,4.090909090909081,5.181818181818172,7.909090909090899,10.636363636363626,,,,,,,,
2133,2023-05-15T13:37:49,LINA,USDT,long,"[0.0099, 0.0096]",0.00975,0.0093,"[0.0101, 0.0103, 0.0105, 0.01075, 0.0112, 0.0116, 0.012, 0.0125]","Coin: #LINA/USDT

Long Set-Up

Leverage: 5-10x

#LINA already Breaked out the Falling wedge pattern and looking Bullish.

Entry: 0.00990 - 0.00960$(Buy Partially)

Targets: 0.01010 - 0.01030 - 0.01050 - 0.01075 - 0.01120 - 0.01160 - 0.01200 - 0.01250$(Short - mid term)

Stoploss: 0.00930$",0.030769230769230937,0.04615384615384623,8,0.7777777777777757,1.2222222222222205,1.6666666666666654,2.2222222222222165,3.2222222222222165,4.111111111111103,4.999999999999992,6.111111111111103,,,,,,
2142,2023-05-16T12:12:08,OCEAN,USDT,short,"[0.325, 0.335]",0.33,0.34,"[0.318, 0.31, 0.304, 0.296, 0.268, 0.278, 0.27]","Coin: #OCEAN/USDT

Short Set-Up 

Leverage: 5-10x

#Ocean already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 0.3250 - 0.3350$(Enter Partially)

Targets: 0.3180 - 0.3100 - 0.3040 - 0.2960 - 0.2680 - 0.2780 - 0.2700$(Short Term)

Stoploss: 0.3400$",0.030303030303030328,0.030303030303030328,7,1.2,2.0,2.6,3.4,6.199999999999995,5.199999999999995,5.999999999999995,,,,,,,
2156,2023-05-20T11:59:35,WOO,USDT,short,"[0.227, 0.235]",0.23099999999999998,0.24,"[0.224, 0.22, 0.216, 0.212, 0.204, 0.196, 0.188, 0.18]","Coin: #WOO/USDT

Short Set-Up

Leverage: 5-10x

#WOO already Breaked down the Bear flag and looking Bearsish 

Entry: 0.227 - 0.235$(Enter Partially)

Targets: 0.224 - 0.220 - 0.216 - 0.212 - 0.204 - 0.196 - 0.188 - 0.180$(Short Term )

Stoploss: 0.240$",0.03463203463203454,0.038961038961039,8,0.7777777777777747,1.2222222222222192,1.6666666666666636,2.111111111111108,2.999999999999997,3.8888888888888826,4.7777777777777715,5.666666666666661,,,,,,
2158,2023-05-20T17:53:39,DOT,USDT,long,"[5.43, 5.3]",5.365,5.2,"[5.54, 5.64, 5.76, 5.9, 6.05, 6.2]","Coin: #DOT/USDT

Long Set-Up 

Leverage: 5-10x

#DOT already Breaked out the Descending Channel and looking bullish.

Entry: 5.430 - 5.300$(Buy Partially)

Targets: 5.540 - 5.640 - 5.760 - 5.900 - 6.050 - 6.200$(Short Term)

Stoploss: 5.200$",0.02423112767940352,0.030754892823858345,6,1.0606060606060592,1.6666666666666632,2.393939393939391,3.2424242424242427,4.151515151515148,5.06060606060606,,,,,,,,
2161,2023-05-20T21:58:46,KLAY,USDT,long,"[0.18, 0.176]",0.178,0.172,"[0.183, 0.187, 0.191, 0.195, 0.202, 0.21]","Coin: #KLAY/USDT

Long Set-Up 

Leverage: 5-10x

#KLAY already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 0.1800 - 0.1760$(Buy Partially)

Targets: 0.1830 - 0.1870 - 0.1910 - 0.1950 - 0.2020 - 0.2100$(Short Term)

Stoploss: 0.1720$",0.02247191011235957,0.03370786516853936,6,0.8333333333333334,1.5,2.1666666666666665,2.8333333333333335,4.0,5.333333333333329,,,,,,,,
2166,2023-05-21T19:42:48,FTM,USDT,short,"[0.362, 0.37]",0.366,0.375,"[0.354, 0.346, 0.338, 0.33, 0.315, 0.3, 0.29]","Coin: #FTM/USDT

Short Set-Up

Leverage: 5-10x

#FTM already Breaked down the Bear flag and looking Bearsish.

Entry: 0.3620 - 0.3700$(Enter Partially)

Targets: 0.3540 - 0.3460 - 0.3380 - 0.3300 - 0.3150 - 0.3000 - 0.2900$(Short Term)

Stoploss: 0.3750$",0.02185792349726778,0.024590163934426253,7,1.3333333333333333,2.2222222222222223,3.111111111111105,3.999999999999994,5.666666666666661,7.333333333333327,8.444444444444438,,,,,,,
2169,2023-05-21T20:43:10,ENS,USDT,short,"[10.04, 10.3]",10.17,10.5,"[9.8, 9.6, 9.4, 9.2, 8.8, 8.5, 8.2]","Coin: #ENS/USDT

Short Set-Up

Leverage: 5-10x

#ENS already Breaked down the Bear flag and looking Bearsish.

Entry: 10.040 - 10.300$(Enter Partially)

Targets: 9.800 - 9.600 - 9.400 - 9.200 - 8.800 - 8.500 - 8.200$(Short Term)

Stoploss: 10.500$",0.02556538839724696,0.03244837758112095,7,1.1212121212121187,1.7272727272727277,2.3333333333333317,2.939393939393941,4.151515151515148,5.06060606060606,5.969696969696971,,,,,,,
2173,2023-05-22T08:53:57,BCH,USDT,short,"[114.0, 116.0]",115.0,117.5,"[112.0, 110.0, 108.0, 106.0, 102.0, 99.0, 96.0]","Coin: #BCH/USDT

Short Set-Up

Leverage: 5-10x

#BCH already Breaked down the Symmetrical Triangle and looking Bearsish.

Entry: 114 - 116$

Targets: 112 - 110 - 108 - 106 - 102 - 99 - 96$(Short Term)

Stoploss: 117.50$",0.017391304347826087,0.021739130434782608,7,1.2,2.0,2.8,3.6,5.2,6.4,7.6,,,,,,,
2175,2023-05-22T09:10:23,EGLD,USDT,short,"[36.2, 38.0]",37.1,39.0,"[35.5, 34.8, 34.2, 33.6, 32.2, 31.0, 29.5, 28.0, 26.0]","Coin: #EGLD/USDT

Short Set-Up

Leverage: 5-10x

#EGLD already Breaked down the Descending Traingle and looking Bearish.

Entry: 36.20 - 38.00$(Enter Partially)

Targets: 35.50 - 34.80 - 34.20 - 33.60 - 32.20 - 31.00 - 29.50 - 28.00 - 26.00$(Short - Mid term)

Stoploss: 39.00$",0.048517520215633346,0.0512129380053908,9,0.8421052631578961,1.2105263157894768,1.5263157894736845,1.842105263157896,2.578947368421054,3.210526315789477,4.0000000000000036,4.789473684210531,5.8421052631579,,,,,
2181,2023-05-22T22:01:03,CFX,USDT,long,"[0.323, 0.305]",0.314,0.285,"[0.33, 0.336, 0.344, 0.352, 0.366, 0.38, 0.4, 0.42]","Coin: #CFX/USDT

Long Set-Up

Leverage: 5-10x

#CFX already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 0.3230 - 0.3050$(Buy Partially)

Targets: 0.3300 - 0.3360 - 0.3440 - 0.3520 - 0.3660 - 0.3800 - 0.4000 - 0.4200$(Short - mid term)

Stoploss: 0.2850$",0.05732484076433126,0.09235668789808925,8,0.5517241379310345,0.7586206896551724,1.0344827586206877,1.310344827586205,1.79310344827586,2.275862068965515,2.9655172413793083,3.6551724137930997,,,,,,
2194,2023-05-23T12:54:39,TRB,USDT,long,"[12.5, 12.2]",12.35,11.9,"[12.8, 13.1, 13.3, 13.6, 14.0, 14.5]","Coin: #TRB/USDT

Long Set-Up

Leverage: 5-10x

#TRB already Breaked out the descending trendline and looking Bullish.

Entry: 12.50 - 12.20$(Buy Partially)

Targets: 12.80 - 13.10 - 13.30 - 13.60 - 14.00 - 14.50$(Short Term)

Stoploss: 11.90$",0.02429149797570856,0.036437246963562694,6,1.000000000000004,1.6666666666666694,2.111111111111117,2.777777777777782,3.666666666666673,4.777777777777786,,,,,,,,
2202,2023-05-24T11:16:00,JASMY,USDT,short,"[0.00476, 0.0049]",0.00483,0.005,"[0.00465, 0.00455, 0.00445, 0.00435, 0.0042, 0.004, 0.0038]","Coin: #JASMY/USDT

Short Set-Up

Leverage: 5-10x

#JASMY already Breaked down the Bear flag and looking Bearsish.

Entry: 0.004760 - 0.004900$(Enter Partially)

Targets: 0.004650 - 0.004550 - 0.004450 - 0.004350 - 0.004200 - 0.004000 - 0.003800$(Short Term)

Stoploss: 0.005000$",0.028985507246376708,0.035196687370600416,7,1.0588235294117674,1.6470588235294108,2.2352941176470593,2.823529411764708,3.7058823529411784,4.88235294117647,6.0588235294117645,,,,,,,
2205,2023-05-24T14:23:33,SNX,USDT,long,"[2.53, 2.42]",2.4749999999999996,2.34,"[2.56, 2.62, 2.66, 2.7, 2.8, 2.9, 3.0, 3.1]","Coin: #SNX/USDT

Long Set-Up

Leverage: 5-10x

#SNX Already Breaked out the Inverse Head and Shoulder pattern and looking Bullish.

Entry: 2.530 - 2.420$(Buy Partially)

Targets: 2.560 - 2.620 - 2.660 - 2.700 - 2.800 - 2.900 - 3.000 - 3.100$(Short - mid term)

Stoploss: 2.340$",0.0444444444444444,0.054545454545454466,8,0.6296296296296336,1.0740740740740793,1.3703703703703762,1.6666666666666732,2.4074074074074123,3.148148148148155,3.8888888888888977,4.62962962962964,,,,,,
2214,2023-05-24T19:16:27,GTC,USDT,short,"[1.36, 1.4]",1.38,1.44,"[1.33, 1.3, 1.27, 1.24, 1.19, 1.15]","Coin: #GTC/USDT

Short Set-Up

Leverage: 5-10x

#GTC already Breaked down the Bear flag and looking Bearsish.

Entry: 1.360 - 1.400$(Enter Partially)

Targets: 1.330 - 1.300 - 1.270 - 1.240 - 1.190 - 1.150$(Short Term)

Stoploss: 1.440$",0.02898550724637668,0.04347826086956526,6,0.8333333333333296,1.3333333333333297,1.8333333333333297,2.3333333333333295,3.166666666666663,3.8333333333333295,,,,,,,,
2218,2023-05-24T22:14:13,AGIX,USDT,short,"[0.256, 0.265]",0.2605,0.275,"[0.25, 0.244, 0.24, 0.234, 0.224, 0.216, 0.21]","Coin: #AGIX/USDT

Short Set-Up

Leverage: 5-10x

#AGIX already Breaked out the trendline and also Breaked down the Head and shoulder pattern and looking Bearsish.

Entry: 0.2560 - 0.2650$(Enter Partially)

Targets: 0.2500 - 0.2440 - 0.2400 - 0.2340 - 0.2240 - 0.2160 - 0.2100$(Short Term)

Stoploss: 0.2750$",0.03454894433781193,0.05566218809980811,7,0.7241379310344828,1.1379310344827587,1.4137931034482758,1.8275862068965498,2.517241379310343,3.0689655172413772,3.4827586206896535,,,,,,,
2228,2023-05-25T22:11:54,CHZ,USDT,short,"[0.1, 0.106]",0.10300000000000001,0.11,"[0.098, 0.096, 0.094, 0.092, 0.088, 0.084, 0.08, 0.076, 0.07]","Coin: #CHZ/USDT

Short Set-Up

Leverage: 5-10x

#CHZ already Breaked down the traingle and looking Bearsish.

Entry: 0.1000 - 0.1060$(Enter Partially)

Targets: 0.0980 - 0.0960 - 0.0940 - 0.0920 - 0.0880 - 0.0840 - 0.0800 - 0.0760 - 0.0700$(Short - Mid term)

Stoploss: 0.1100$",0.05825242718446593,0.0679611650485436,9,0.7142857142857157,1.000000000000002,1.2857142857142883,1.5714285714285745,2.1428571428571472,2.7142857142857175,3.28571428571429,3.857142857142863,4.71428571428572,,,,,
2231,2023-05-26T06:54:56,BNB,USDT,short,"[303.0, 315.0]",309.0,330.0,"[298.0, 290.0, 283.0, 275.0, 260.0, 245.0, 233.0, 220.0]","Coin: #BNB/USDT

Short Set-Up 

Leverage: 5-10x

#BNB already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 303 - 315$(Enter Partially)

Targets: 298 - 290 - 283 - 275 - 260 - 245 - 233 - 220$(Short - mid term)

Stoploss: 330$",0.038834951456310676,0.06796116504854369,8,0.5238095238095238,0.9047619047619048,1.2380952380952381,1.619047619047619,2.3333333333333335,3.0476190476190474,3.619047619047619,4.238095238095238,,,,,,
2234,2023-05-27T12:34:03,XRP,USDT,long,"[0.4725, 0.45]",0.46125,0.43,"[0.48, 0.49, 0.5, 0.51, 0.53, 0.56]","Coin: #XRP/USDT

Long Set-Up

Leverage: 5-10x

#XRP already Breaked out the downtrend channel and looking bullish.

Entry: 0.4725 - 0.4500$(Buy Partially)

Targets: 0.4800 - 0.4900 - 0.5000 - 0.5100 - 0.5300 - 0.5600$(Short Term)

Stoploss: 0.4300$",0.048780487804877974,0.06775067750677508,6,0.5999999999999996,0.9199999999999999,1.2400000000000002,1.5600000000000005,2.200000000000001,3.160000000000002,,,,,,,,
2242,2023-05-27T20:46:18,LINA,USDT,long,"[0.0125, 0.0116]",0.01205,0.011,"[0.0128, 0.0131, 0.0134, 0.0137, 0.0143, 0.015, 0.016]","Coin: #LINA/USDT

Long Set-Up

Leverage: 5-10x

#LINA already Breaked out the Inverse Head and Shoulder pattern and looking Bullish.

Entry: 0.01250 - 0.01160$(Buy Partially)

Targets: 0.01280 - 0.01310 - 0.01340 - 0.01370 - 0.01430 - 0.01500 - 0.01600$(Short Term)

Stoploss: 0.01100$",0.07468879668049805,0.08713692946058096,7,0.7142857142857145,1.0,1.2857142857142856,1.571428571428571,2.142857142857142,2.8095238095238075,3.76190476190476,,,,,,,
2244,2023-05-27T21:48:53,TRX,USDT,long,"[0.0767, 0.076]",0.07635,0.0754,"[0.078, 0.0796, 0.081, 0.0824, 0.085, 0.088]","Coin: #TRX/USDT

Long Set-Up

Leverage: 5-10x

#TRX already Breaked out the bull flag and looking bullish.

Entry: 0.07670 - 0.07600$

Targets: 0.07800 - 0.07960 - 0.08100 - 0.08240 - 0.08500 - 0.08800$(Short Term)

Stoploss: 0.07540$",0.00916830386378528,0.012442698100851426,6,1.7368421052631449,3.4210526315789274,4.894736842105232,6.368421052631536,9.105263157894681,12.263157894736754,,,,,,,,
2246,2023-05-27T22:20:49,FIL,USDT,long,"[4.49, 4.44]",4.465,4.4,"[4.56, 4.64, 4.72, 4.8, 4.94, 5.1]","Coin: #FIL/USDT

Long Set-Up

Leverage: 5-10x

#FIL already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 4.490 - 4.440$

Targets: 4.560 - 4.640 - 4.720 - 4.800 - 4.940 - 5.100$(Scalp trade)

Stoploss: 4.400$",0.011198208286674092,0.014557670772676262,6,1.461538461538469,2.6923076923077103,3.9230769230769513,5.153846153846192,7.307692307692371,9.769230769230841,,,,,,,,
2254,2023-05-28T12:39:47,ROSE,USDT,long,"[0.0522, 0.051]",0.0516,0.05,"[0.0532, 0.0542, 0.0552, 0.0564, 0.058, 0.06]","Coin: #ROSE/USDT

Long Set-Up

Leverage: 5-10x

#ROSE already Breaked out the Traingle and looking Bullish.

Entry: 0.05220 - 0.05100$(Buy Partially)

Targets: 0.05320 - 0.05420 - 0.05520 - 0.05640 - 0.05800 - 0.06000$(Short Term)

Stoploss: 0.05000$",0.0232558139534885,0.031007751937984444,6,1.0,1.6250000000000016,2.250000000000003,3.0000000000000044,4.000000000000009,5.250000000000008,,,,,,,,
2273,2023-05-28T21:46:12,NEO,USDT,long,"[10.7, 10.2]",10.45,9.8,"[10.9, 11.15, 11.3, 11.6, 12.0, 12.5, 13.0]","Coin: #NEO/USDT

Long Set-Up

Leverage: 5-10x

#NEO already Breaked out and looking bullish. So buy some #NEO in our buy zone and hold it for good profit.

Entry: 10.700 - 10.200$(Buy Partially)

Targets: 10.900 - 11.150 - 11.300 - 11.600 - 12.000 - 12.500 - 13.000$(Short Term)

Stoploss: 9.800$",0.04784688995215311,0.06220095693779891,7,0.6923076923076955,1.0769230769230809,1.3076923076923128,1.7692307692307736,2.384615384615391,3.1538461538461617,3.9230769230769327,,,,,,,
2276,2023-05-28T22:11:43,TRB,USDT,short,"[12.0, 12.3]",12.15,12.5,"[11.8, 11.5, 11.2, 10.9, 10.6, 10.3]","Coin: #TRB/USDT

Short Set-Up

Leverage: 5-10x

#TRB Breaked down the Uptrend channel and looking Bearsish.

Entry: 12.00 - 12.30$(Enter Partially)

Targets: 11.80 - 11.50 - 11.20 - 10.90 - 10.60 - 10.30$(Short Term)

Stoploss: 12.50$",0.024691358024691416,0.028806584362139887,6,1.0,1.85714285714286,2.71428571428572,3.571428571428575,4.428571428571435,5.28571428571429,,,,,,,,
2289,2023-05-30T14:18:58,LTC,USDT,long,"[93.0, 91.0]",92.0,90.0,"[94.8, 96.6, 98.5, 100.5, 103.0, 106.0]","Coin: #LTC/USDT

Long Set-Up

Leverage: 5-10x

#LTC already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 93.00 - 91.00$(Enter Partially)

Targets: 94.80 - 96.60 - 98.50 - 100.50 - 103.00 - 106.00$(Short Term)

Stoploss: 90.00$",0.021739130434782608,0.021739130434782608,6,1.3999999999999986,2.299999999999997,3.25,4.25,5.5,7.0,,,,,,,,
2293,2023-05-30T19:29:24,DYDX,USDT,long,"[2.12, 2.08]",2.1,2.04,"[2.16, 2.2, 2.24, 2.3, 2.4, 2.5]","Coin: #DYDX/USDT

Long Set-Up

Leverage: 5-10x

#DYDX already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 2.120 - 2.080$(Buy Partially)

Targets: 2.160 - 2.200 - 2.240 - 2.300 - 2.400 - 2.500$(Short Term)

Stoploss: 2.040$",0.019047619047619063,0.028571428571428595,6,1.0,1.6666666666666667,2.3333333333333335,3.333333333333326,4.999999999999993,6.666666666666659,,,,,,,,
2298,2023-05-31T10:30:01,RLC,USDT,short,"[1.53, 1.58]",1.5550000000000002,1.6,"[1.5, 1.47, 1.44, 1.4, 1.34, 1.29, 1.25]","Coin: #RLC/USDT

Short Set-Up

Leverage: 5-10x

#RLC already Breaked down the traingle and looking Bearsish.

Entry: 1.5300 - 1.5800$(Enter Partially)

Targets: 1.5000 - 1.4700 - 1.4400 - 1.4000 - 1.3400 - 1.2900 - 1.2500$(Short Term)

Stoploss: 1.6000$",0.03215434083601289,0.028938906752411526,7,1.2222222222222276,1.888888888888896,2.5555555555555642,3.4444444444444553,4.7777777777777874,5.888888888888901,6.777777777777792,,,,,,,
2307,2023-06-04T11:16:54,APT,USDT,long,"[9.03, 8.7]",8.864999999999998,8.4,"[9.2, 9.4, 9.6, 9.8, 10.0, 10.2]","Coin: #APT/USDT

Long Set-Up

Leverage: 5-10x

#APT already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 9.030 - 8.700$(Buy Partially)

Targets: 9.200 - 9.400 - 9.600 - 9.800 - 10.000 - 10.200$(Short Term)

Stoploss: 8.400$",0.037225042301184445,0.052453468697123314,6,0.7204301075268865,1.1505376344086111,1.5806451612903316,2.0107526881720563,2.440860215053777,2.8709677419354978,,,,,,,,
2309,2023-06-04T11:32:43,ANT,USDT,long,"[3.69, 3.55]",3.62,3.4,"[3.76, 3.82, 3.88, 3.96, 4.15, 4.3, 4.5, 4.8]","Coin: #ANT/USDT

Long Set-Up

Leverage: 5-10x

#ANT already Breaked out the trendline and looking bullish.

Entry: 3.690 - 3.550$(Buy Partially)

Targets: 3.760 - 3.820 - 3.880 - 3.960 - 4.150 - 4.300 - 4.500 - 4.800$(Short - mid term)

Stoploss: 3.400$",0.038674033149171304,0.06077348066298348,8,0.6363636363636344,0.9090909090909071,1.1818181818181799,1.5454545454545434,2.4090909090909083,3.090909090909087,3.999999999999996,5.363636363636358,,,,,,
2311,2023-06-04T12:05:55,OCEAN,USDT,long,"[0.416, 0.39]",0.403,0.37,"[0.435, 0.445, 0.455, 0.465, 0.485, 0.505, 0.53, 0.55]","Coin: #OCEAN/USDT

Long Set-Up

Leverage: 5-10x

#OCEAN already Breaked out the Traingle and looking Bullish.

Entry: 0.4160 - 0.3900$(Buy Partially)

Targets: 0.4350 - 0.4450 - 0.4550 - 0.4650 - 0.4850 - 0.5050 - 0.5300 - 0.5500$(Short-mid term)

Stoploss: 0.3700$",0.06451612903225798,0.08188585607940453,8,0.9696969696969681,1.2727272727272712,1.5757575757575741,1.8787878787878771,2.4848484848484813,3.0909090909090877,3.848484848484845,4.4545454545454515,,,,,,
2321,2023-06-05T08:42:12,SAND,USDT,long,"[0.603, 0.56]",0.5815,0.52,"[0.62, 0.635, 0.65, 0.665, 0.7, 0.73, 0.76, 0.8, 0.84, 0.9]","Coin: #SAND/USDT

Long Set-Up 

Leverage: 5-10x

#SAND already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.6030 - 0.5600$(Buy Partially)

Targets: 0.6200 - 0.6350 - 0.6500 - 0.6650 - 0.7000 - 0.7300 - 0.7600 - 0.8000 - 0.8400 - 0.9000$(Short - mid term)

Stoploss: 0.5200$",0.07394668959587261,0.10576096302665519,10,0.6260162601626013,0.8699186991869917,1.1138211382113823,1.3577235772357727,1.926829268292682,2.414634146341463,2.902439024390244,3.552845528455285,4.203252032520324,5.178861788617886,,,,
2331,2023-06-06T15:14:00,ETC,USDT,short,"[16.94, 18.0]",17.47,18.6,"[16.6, 16.2, 15.9, 15.6, 14.9, 14.2, 13.4, 12.6, 12.0]","Coin: #ETC/USDT

Short Set-Up

Leverage: 5-10x

#ETC already Breaked down the Symmetrical Triangle and looking Bearsish.

Entry: 16.940 - 18.000$(Enter Partially)

Targets: 16.600 - 16.200 - 15.900 - 15.600 - 14.900 - 14.200 - 13.400 - 12.600 - 12.000$(Short - mid term)

Stoploss: 18.600$",0.06067544361763015,0.06468231253577576,9,0.7699115044247747,1.1238938053097316,1.3893805309734468,1.6548672566371636,2.2743362831858343,2.8938053097345064,3.6017699115044155,4.309734513274326,4.840707964601758,,,,,
2333,2023-06-06T15:38:31,BAND,USDT,short,"[1.265, 1.4]",1.3325,1.5,"[1.24, 1.21, 1.18, 1.15, 1.1, 1.05, 1.0, 0.94, 0.86, 0.8]","Coin: #BAND/USDT

Short Set-Up

Leverage: 5-10x

#BAND already Breaked down the Descending Traingle and looking Bearish.

Entry: 1.2650 - 1.4000$(Enter Partially)

Targets: 1.2400 - 1.2100 - 1.1800 - 1.1500 - 1.1000 - 1.0500 - 1.0000 - 0.9400 - 0.8600 - 0.8000$(Short - Mid term)

Stoploss: 1.5000$",0.10131332082551596,0.12570356472795496,10,0.5522388059701495,0.73134328358209,0.9104477611940304,1.0895522388059709,1.388059701492537,1.6865671641791045,1.985074626865672,2.343283582089553,2.82089552238806,3.1791044776119404,,,,
